"host_id","host_url","host_name","num_of_perfect_reviews"
10091379,"https://www.airbnb.com/users/show/10091379","Fatih",5
452361405,"https://www.airbnb.com/users/show/452361405","Yavuz",5
3072862,"https://www.airbnb.com/users/show/3072862","Levent",5
197720996,"https://www.airbnb.com/users/show/197720996","Ulas",5
300008040,"https://www.airbnb.com/users/show/300008040","Ömer Faruk",5
408912945,"https://www.airbnb.com/users/show/408912945","Azez",5
35389394,"https://www.airbnb.com/users/show/35389394","Savas",5
380165223,"https://www.airbnb.com/users/show/380165223","Merve",5
9104680,"https://www.airbnb.com/users/show/9104680","Han",5
248975345,"https://www.airbnb.com/users/show/248975345","Nuri",5
215938278,"https://www.airbnb.com/users/show/215938278","Ali Ekin",5
36331637,"https://www.airbnb.com/users/show/36331637","Erol",5
55743237,"https://www.airbnb.com/users/show/55743237","Hande",5
221590082,"https://www.airbnb.com/users/show/221590082","Dursun",5
11439128,"https://www.airbnb.com/users/show/11439128","Ayda B.",5
431237538,"https://www.airbnb.com/users/show/431237538","Vedat",5
426051696,"https://www.airbnb.com/users/show/426051696","Nijat",5
338807643,"https://www.airbnb.com/users/show/338807643","Bilal",5
265155408,"https://www.airbnb.com/users/show/265155408","İsmail",5
16566096,"https://www.airbnb.com/users/show/16566096","Zeynep",5
192006559,"https://www.airbnb.com/users/show/192006559","Soner",5
456973218,"https://www.airbnb.com/users/show/456973218","Demet",5
9507861,"https://www.airbnb.com/users/show/9507861","Elifa",5
30860961,"https://www.airbnb.com/users/show/30860961","Leyla",5
349274453,"https://www.airbnb.com/users/show/349274453","Ahmed",5
247948137,"https://www.airbnb.com/users/show/247948137","Mehmet",5
14744250,"https://www.airbnb.com/users/show/14744250","Egemen",5
191749229,"https://www.airbnb.com/users/show/191749229","Tijen",5
59216553,"https://www.airbnb.com/users/show/59216553","Cem",5
217727119,"https://www.airbnb.com/users/show/217727119","Gülben",5
271223231,"https://www.airbnb.com/users/show/271223231","Ece",5
258187663,"https://www.airbnb.com/users/show/258187663","Deniz",5
54580932,"https://www.airbnb.com/users/show/54580932","Tufan",5
18113446,"https://www.airbnb.com/users/show/18113446","Gizem",5
1564870,"https://www.airbnb.com/users/show/1564870","Living",5
84071350,"https://www.airbnb.com/users/show/84071350","Göksen-Rene",5
390281394,"https://www.airbnb.com/users/show/390281394","Birce",5
307765072,"https://www.airbnb.com/users/show/307765072","Can",5
428687570,"https://www.airbnb.com/users/show/428687570","Roza",5
4010731,"https://www.airbnb.com/users/show/4010731","Orhan",5
40672033,"https://www.airbnb.com/users/show/40672033","Kerem",5
339390881,"https://www.airbnb.com/users/show/339390881","Tulay & Barkın",5
8272680,"https://www.airbnb.com/users/show/8272680","Gokce",5
218369238,"https://www.airbnb.com/users/show/218369238","Secil",5
46602896,"https://www.airbnb.com/users/show/46602896","Aren",5
75336295,"https://www.airbnb.com/users/show/75336295","Hande",5
111816177,"https://www.airbnb.com/users/show/111816177","Alex",5
376834112,"https://www.airbnb.com/users/show/376834112","Berfin",5
233869326,"https://www.airbnb.com/users/show/233869326","Yeşim",5
298540202,"https://www.airbnb.com/users/show/298540202","Cam",5
41702722,"https://www.airbnb.com/users/show/41702722","Pür",5
8602323,"https://www.airbnb.com/users/show/8602323","Lali",5
139866871,"https://www.airbnb.com/users/show/139866871","Gözde",5
450908067,"https://www.airbnb.com/users/show/450908067","ONur",5
5758104,"https://www.airbnb.com/users/show/5758104","Nazife",5
468113,"https://www.airbnb.com/users/show/468113","Zeynep",5
8531416,"https://www.airbnb.com/users/show/8531416","Aslihan",5
246423584,"https://www.airbnb.com/users/show/246423584","Sercan",5
55708220,"https://www.airbnb.com/users/show/55708220","Esin",5
30897854,"https://www.airbnb.com/users/show/30897854","Sira",5
380710105,"https://www.airbnb.com/users/show/380710105","Onur",5
20879246,"https://www.airbnb.com/users/show/20879246","Dilan",5
267110874,"https://www.airbnb.com/users/show/267110874","Cem",5
47457960,"https://www.airbnb.com/users/show/47457960","Tuğçe",5
11661012,"https://www.airbnb.com/users/show/11661012","Ertan",5
21157339,"https://www.airbnb.com/users/show/21157339","Lale",5
140985912,"https://www.airbnb.com/users/show/140985912","Nihan",5
10739456,"https://www.airbnb.com/users/show/10739456","Murat",5
67446258,"https://www.airbnb.com/users/show/67446258","Mohsen",5
161546795,"https://www.airbnb.com/users/show/161546795","Mi",5
253621670,"https://www.airbnb.com/users/show/253621670","Mahmut",5
351563879,"https://www.airbnb.com/users/show/351563879","Ali",5
224841353,"https://www.airbnb.com/users/show/224841353","Begüm",5
402983416,"https://www.airbnb.com/users/show/402983416","Şirin",5
11335640,"https://www.airbnb.com/users/show/11335640","Eren",5
109089646,"https://www.airbnb.com/users/show/109089646","Emrah",5
322188919,"https://www.airbnb.com/users/show/322188919","Deniz",5
64341054,"https://www.airbnb.com/users/show/64341054","Fatih",5
51400389,"https://www.airbnb.com/users/show/51400389","Imge",5
14999401,"https://www.airbnb.com/users/show/14999401","Çayan",5
477358923,"https://www.airbnb.com/users/show/477358923","Kübra",5
416129062,"https://www.airbnb.com/users/show/416129062","Dilan",5
393111535,"https://www.airbnb.com/users/show/393111535","Najeeb",5
179578447,"https://www.airbnb.com/users/show/179578447","Volkan",5
99111618,"https://www.airbnb.com/users/show/99111618","Gurkan",5
20600259,"https://www.airbnb.com/users/show/20600259","Banu",5
441060659,"https://www.airbnb.com/users/show/441060659","Hüseyin",5
12779591,"https://www.airbnb.com/users/show/12779591","Tamer",5
339981724,"https://www.airbnb.com/users/show/339981724","Mehmet",5
286248013,"https://www.airbnb.com/users/show/286248013","Elif",5
421091547,"https://www.airbnb.com/users/show/421091547","Ece",5
450637168,"https://www.airbnb.com/users/show/450637168","Mehmet",5
51929289,"https://www.airbnb.com/users/show/51929289","Burak",5
17208634,"https://www.airbnb.com/users/show/17208634","Lina",5
372145723,"https://www.airbnb.com/users/show/372145723","Emre",5
11180413,"https://www.airbnb.com/users/show/11180413","Afşin Kemal",5
467971729,"https://www.airbnb.com/users/show/467971729","Şükret",5
460397144,"https://www.airbnb.com/users/show/460397144","Turgay",5
127804313,"https://www.airbnb.com/users/show/127804313","Gizem",5
14873714,"https://www.airbnb.com/users/show/14873714","Oya",5
82565158,"https://www.airbnb.com/users/show/82565158","Erin",5
245267403,"https://www.airbnb.com/users/show/245267403","Volkan",5
369018831,"https://www.airbnb.com/users/show/369018831","Irmak",5
7894971,"https://www.airbnb.com/users/show/7894971","Kubra",5
477213194,"https://www.airbnb.com/users/show/477213194","Mehmetcan",5
641504,"https://www.airbnb.com/users/show/641504","Chris",5
45886108,"https://www.airbnb.com/users/show/45886108","Murat",5
214980846,"https://www.airbnb.com/users/show/214980846","İlker",5
317385868,"https://www.airbnb.com/users/show/317385868","Buket",5
415238677,"https://www.airbnb.com/users/show/415238677","Şeyda",5
347396784,"https://www.airbnb.com/users/show/347396784","Mehmet Emin",5
421148075,"https://www.airbnb.com/users/show/421148075","Nazlı",5
434112943,"https://www.airbnb.com/users/show/434112943","Ceylan",5
184218932,"https://www.airbnb.com/users/show/184218932","Burcu",5
19247240,"https://www.airbnb.com/users/show/19247240","Alexandra",5
107137959,"https://www.airbnb.com/users/show/107137959","Canberk",5
205755912,"https://www.airbnb.com/users/show/205755912","Emre",5
440145428,"https://www.airbnb.com/users/show/440145428","Can",5
283176840,"https://www.airbnb.com/users/show/283176840","Ayyub",5
8897910,"https://www.airbnb.com/users/show/8897910","Mert",5
15748213,"https://www.airbnb.com/users/show/15748213","Hasan",5
93019909,"https://www.airbnb.com/users/show/93019909","Alper",5
2875470,"https://www.airbnb.com/users/show/2875470","Mehmet",5
192302949,"https://www.airbnb.com/users/show/192302949","Mehtap",5
13385335,"https://www.airbnb.com/users/show/13385335","Tayfun",5
186407955,"https://www.airbnb.com/users/show/186407955","Emre",5
938421,"https://www.airbnb.com/users/show/938421","Murat",5
3155666,"https://www.airbnb.com/users/show/3155666","Cemre",5
244268198,"https://www.airbnb.com/users/show/244268198","Seda",5
247971344,"https://www.airbnb.com/users/show/247971344","Elif",5
121607,"https://www.airbnb.com/users/show/121607","Alen Ziya",5
132236002,"https://www.airbnb.com/users/show/132236002","Lidia",5
264029986,"https://www.airbnb.com/users/show/264029986","Arzu",5
227310993,"https://www.airbnb.com/users/show/227310993","Deniz Burcin",5
214981188,"https://www.airbnb.com/users/show/214981188","Ersin",5
41900171,"https://www.airbnb.com/users/show/41900171","İpek",5
162408177,"https://www.airbnb.com/users/show/162408177","Azamatjon",5
1745311,"https://www.airbnb.com/users/show/1745311","Lyudmyla",5
331672930,"https://www.airbnb.com/users/show/331672930","Hamide",5
452873386,"https://www.airbnb.com/users/show/452873386","Merve",5
1277051,"https://www.airbnb.com/users/show/1277051","Mehboob",5
383334091,"https://www.airbnb.com/users/show/383334091","Asiye Gülay",5
222427258,"https://www.airbnb.com/users/show/222427258","Ömer",5
95239226,"https://www.airbnb.com/users/show/95239226","Ser",5
297915455,"https://www.airbnb.com/users/show/297915455","Firat",5
78410009,"https://www.airbnb.com/users/show/78410009","Sadik",5
4529422,"https://www.airbnb.com/users/show/4529422","Kivanc",5
32475098,"https://www.airbnb.com/users/show/32475098","Suphi",5
227792101,"https://www.airbnb.com/users/show/227792101","Aslan Residence Beyoğlu",5
88699345,"https://www.airbnb.com/users/show/88699345","Hasan",5
300104189,"https://www.airbnb.com/users/show/300104189","Volkan",5
63493147,"https://www.airbnb.com/users/show/63493147","Kerem Baran",5
58141700,"https://www.airbnb.com/users/show/58141700","Ayşe",5
194194,"https://www.airbnb.com/users/show/194194","Zeyno",5
269716608,"https://www.airbnb.com/users/show/269716608","Zülfü",5
364919825,"https://www.airbnb.com/users/show/364919825","Hakan",5
13143367,"https://www.airbnb.com/users/show/13143367","Gurubish",5
438611487,"https://www.airbnb.com/users/show/438611487","Cemil",4
407714399,"https://www.airbnb.com/users/show/407714399","Salih",4
270219756,"https://www.airbnb.com/users/show/270219756","Berkay",4
23142608,"https://www.airbnb.com/users/show/23142608","Cemre",4
3314654,"https://www.airbnb.com/users/show/3314654","Baris",4
28375315,"https://www.airbnb.com/users/show/28375315","Kazim",4
5419192,"https://www.airbnb.com/users/show/5419192","Aliye Hatice",4
347879292,"https://www.airbnb.com/users/show/347879292","Mukbil",4
134117509,"https://www.airbnb.com/users/show/134117509","Aykut",4
350962854,"https://www.airbnb.com/users/show/350962854","Suleyman",4
34907389,"https://www.airbnb.com/users/show/34907389","Bersan",4
10544055,"https://www.airbnb.com/users/show/10544055","Burcu",4
198109802,"https://www.airbnb.com/users/show/198109802","Emre",4
366537245,"https://www.airbnb.com/users/show/366537245","Mehmet",4
444118693,"https://www.airbnb.com/users/show/444118693","Hossein",4
22434788,"https://www.airbnb.com/users/show/22434788","Arda",4
68284589,"https://www.airbnb.com/users/show/68284589","Murat",4
280961245,"https://www.airbnb.com/users/show/280961245","Fadime",4
407131322,"https://www.airbnb.com/users/show/407131322","Volkan",4
161730597,"https://www.airbnb.com/users/show/161730597","Bahadır",4
11184220,"https://www.airbnb.com/users/show/11184220","Omer",4
210100568,"https://www.airbnb.com/users/show/210100568","Ismail",4
403097515,"https://www.airbnb.com/users/show/403097515","Baris",4
2317110,"https://www.airbnb.com/users/show/2317110","Verda-Cenk",4
98605635,"https://www.airbnb.com/users/show/98605635","Cihan",4
125489397,"https://www.airbnb.com/users/show/125489397","İbrahim Hanif",4
25354252,"https://www.airbnb.com/users/show/25354252","Amazing Views Travel",4
39540494,"https://www.airbnb.com/users/show/39540494","Umut",4
257373090,"https://www.airbnb.com/users/show/257373090","Cemil",4
421594433,"https://www.airbnb.com/users/show/421594433","Ali",4
260220958,"https://www.airbnb.com/users/show/260220958","Hasan",4
1730748,"https://www.airbnb.com/users/show/1730748","Hakan",4
302095397,"https://www.airbnb.com/users/show/302095397","Melis",4
265395266,"https://www.airbnb.com/users/show/265395266","Buse Ve Özgür",4
444135087,"https://www.airbnb.com/users/show/444135087","Kaneshka Babrak",4
327256450,"https://www.airbnb.com/users/show/327256450","Serhan",4
3338221,"https://www.airbnb.com/users/show/3338221","Bahar",4
100127103,"https://www.airbnb.com/users/show/100127103","Tutkun",4
239077844,"https://www.airbnb.com/users/show/239077844","Sonel",4
348400776,"https://www.airbnb.com/users/show/348400776","David",4
381446626,"https://www.airbnb.com/users/show/381446626","Ying",4
225354322,"https://www.airbnb.com/users/show/225354322","Abdullah",4
42523885,"https://www.airbnb.com/users/show/42523885","Yalın",4
224031772,"https://www.airbnb.com/users/show/224031772","Öykü",4
152810923,"https://www.airbnb.com/users/show/152810923","Azamatjon",4
3144818,"https://www.airbnb.com/users/show/3144818","Semih",4
262980891,"https://www.airbnb.com/users/show/262980891","Hamdi",4
41740936,"https://www.airbnb.com/users/show/41740936","Yuan",4
15506158,"https://www.airbnb.com/users/show/15506158","Cesur",4
296693957,"https://www.airbnb.com/users/show/296693957","Burak",4
17595373,"https://www.airbnb.com/users/show/17595373","Aral",4
106267629,"https://www.airbnb.com/users/show/106267629","Ahmet",4
24015906,"https://www.airbnb.com/users/show/24015906","Claire",4
4732055,"https://www.airbnb.com/users/show/4732055","Jordan",4
9707790,"https://www.airbnb.com/users/show/9707790","Eray",4
144794226,"https://www.airbnb.com/users/show/144794226","Julya & Nikola",4
8745151,"https://www.airbnb.com/users/show/8745151","Ahu",4
279959618,"https://www.airbnb.com/users/show/279959618","Zehra Elçin",4
155351736,"https://www.airbnb.com/users/show/155351736","Ilgın",4
239718437,"https://www.airbnb.com/users/show/239718437","Ali",4
384337554,"https://www.airbnb.com/users/show/384337554","Murat",4
249200477,"https://www.airbnb.com/users/show/249200477","Kıvanç",4
19633173,"https://www.airbnb.com/users/show/19633173","Zeynep & Gökhan",4
345012396,"https://www.airbnb.com/users/show/345012396","Can",4
446619582,"https://www.airbnb.com/users/show/446619582","Samer",4
21813140,"https://www.airbnb.com/users/show/21813140","Emrah",4
35131712,"https://www.airbnb.com/users/show/35131712","Alev",4
440992509,"https://www.airbnb.com/users/show/440992509","Can",4
461719706,"https://www.airbnb.com/users/show/461719706","Bulent",4
7311264,"https://www.airbnb.com/users/show/7311264","Meric",4
350311911,"https://www.airbnb.com/users/show/350311911","Fusun",4
83210610,"https://www.airbnb.com/users/show/83210610","Seral",4
359997553,"https://www.airbnb.com/users/show/359997553","Asgar",4
383169709,"https://www.airbnb.com/users/show/383169709","Cem",4
234018999,"https://www.airbnb.com/users/show/234018999","Arda",4
9287025,"https://www.airbnb.com/users/show/9287025","Berna",4
215520373,"https://www.airbnb.com/users/show/215520373","Jamela",4
31143924,"https://www.airbnb.com/users/show/31143924","Deniz",4
25347593,"https://www.airbnb.com/users/show/25347593","Salman",4
434249259,"https://www.airbnb.com/users/show/434249259","Gizem",4
4161108,"https://www.airbnb.com/users/show/4161108","Zeynep",4
447918938,"https://www.airbnb.com/users/show/447918938","Arif",4
143204417,"https://www.airbnb.com/users/show/143204417","Gizem",4
12691959,"https://www.airbnb.com/users/show/12691959","Mahmut",4
241317285,"https://www.airbnb.com/users/show/241317285","Mertbey",4
88076948,"https://www.airbnb.com/users/show/88076948","Can",4
119410544,"https://www.airbnb.com/users/show/119410544","Mine",4
247557388,"https://www.airbnb.com/users/show/247557388","Emrah",4
30062007,"https://www.airbnb.com/users/show/30062007","Neslihan",4
53897403,"https://www.airbnb.com/users/show/53897403","Fikret",4
40522656,"https://www.airbnb.com/users/show/40522656","Ebru",4
252372037,"https://www.airbnb.com/users/show/252372037","Ayse Pinar",4
19929867,"https://www.airbnb.com/users/show/19929867","Izi",4
402988888,"https://www.airbnb.com/users/show/402988888","Seven Suites & Apart Sultanahmet",4
47192193,"https://www.airbnb.com/users/show/47192193","Yaren",4
390782160,"https://www.airbnb.com/users/show/390782160","Elmas",4
186788497,"https://www.airbnb.com/users/show/186788497","Mark",4
425495212,"https://www.airbnb.com/users/show/425495212","Musk",4
3936730,"https://www.airbnb.com/users/show/3936730","Recep Alparslan",4
205989940,"https://www.airbnb.com/users/show/205989940","Ayşegül",4
139532555,"https://www.airbnb.com/users/show/139532555","Rüzgar",4
235398654,"https://www.airbnb.com/users/show/235398654","Önder",4
464047745,"https://www.airbnb.com/users/show/464047745","Burak",4
289796182,"https://www.airbnb.com/users/show/289796182","Ramazan",4
19451219,"https://www.airbnb.com/users/show/19451219","Irem",4
370689225,"https://www.airbnb.com/users/show/370689225","Neşet",4
86810547,"https://www.airbnb.com/users/show/86810547","Fikret",4
74622708,"https://www.airbnb.com/users/show/74622708","Berke",4
153854145,"https://www.airbnb.com/users/show/153854145","Dr. Ahmed",4
42647793,"https://www.airbnb.com/users/show/42647793","Burcu",4
64732563,"https://www.airbnb.com/users/show/64732563","Edibe Sultan Hotel",4
262250886,"https://www.airbnb.com/users/show/262250886","Cengiz",4
54768877,"https://www.airbnb.com/users/show/54768877","Sabri",4
120577439,"https://www.airbnb.com/users/show/120577439","Nihan & Orhan",4
427015541,"https://www.airbnb.com/users/show/427015541","Mustafa",4
199740528,"https://www.airbnb.com/users/show/199740528","Ömer",4
101241111,"https://www.airbnb.com/users/show/101241111","Name",4
31599623,"https://www.airbnb.com/users/show/31599623","Devrim",4
429895764,"https://www.airbnb.com/users/show/429895764","Mansour",4
3187078,"https://www.airbnb.com/users/show/3187078","Buket",4
110963228,"https://www.airbnb.com/users/show/110963228","Halil",4
314155327,"https://www.airbnb.com/users/show/314155327","Cihan",4
448536572,"https://www.airbnb.com/users/show/448536572","Okan",4
391416566,"https://www.airbnb.com/users/show/391416566","Yasin",4
301532557,"https://www.airbnb.com/users/show/301532557","Büşra",4
31505969,"https://www.airbnb.com/users/show/31505969","Deniz",4
400764872,"https://www.airbnb.com/users/show/400764872","Cem",4
209772022,"https://www.airbnb.com/users/show/209772022","Cengiz",4
7163023,"https://www.airbnb.com/users/show/7163023","Evrim",4
259251551,"https://www.airbnb.com/users/show/259251551","Mohamed",4
434931013,"https://www.airbnb.com/users/show/434931013","Adem",4
336312292,"https://www.airbnb.com/users/show/336312292","Asli",4
100244804,"https://www.airbnb.com/users/show/100244804","Gökhan",4
7178013,"https://www.airbnb.com/users/show/7178013","Semih Kanmaz",4
284220487,"https://www.airbnb.com/users/show/284220487","Seda",4
9843742,"https://www.airbnb.com/users/show/9843742","Aytunç",4
100659013,"https://www.airbnb.com/users/show/100659013","Jayne",4
243494429,"https://www.airbnb.com/users/show/243494429","Kartal",4
40033067,"https://www.airbnb.com/users/show/40033067","Aytunç",4
93293489,"https://www.airbnb.com/users/show/93293489","Özgür",4
310937644,"https://www.airbnb.com/users/show/310937644","Zafer",4
13290994,"https://www.airbnb.com/users/show/13290994","Güngör",4
304701190,"https://www.airbnb.com/users/show/304701190","Hasan Huseyin",4
8527295,"https://www.airbnb.com/users/show/8527295","Sevgi",4
399791275,"https://www.airbnb.com/users/show/399791275","Tuğba",4
358059805,"https://www.airbnb.com/users/show/358059805","Ceren Elif",4
407008915,"https://www.airbnb.com/users/show/407008915","Özge",4
195329620,"https://www.airbnb.com/users/show/195329620","Sadık",4
53019790,"https://www.airbnb.com/users/show/53019790","Hasan",4
16085584,"https://www.airbnb.com/users/show/16085584","Emircan",4
49285792,"https://www.airbnb.com/users/show/49285792","Mehmet",4
172607669,"https://www.airbnb.com/users/show/172607669","Ayşegül",4
1311284,"https://www.airbnb.com/users/show/1311284","Caglar",4
79601863,"https://www.airbnb.com/users/show/79601863","Yasmin Elif",4
46439088,"https://www.airbnb.com/users/show/46439088","Gökçe",4
333926434,"https://www.airbnb.com/users/show/333926434","Zekeriya",4
215362925,"https://www.airbnb.com/users/show/215362925","Eylül",4
35931761,"https://www.airbnb.com/users/show/35931761","Osman",4
377619334,"https://www.airbnb.com/users/show/377619334","Elçin",4
35772565,"https://www.airbnb.com/users/show/35772565","Mirac",4
314188138,"https://www.airbnb.com/users/show/314188138","Şennur",4
244160931,"https://www.airbnb.com/users/show/244160931","Burak",4
31623664,"https://www.airbnb.com/users/show/31623664","Sami",4
322700905,"https://www.airbnb.com/users/show/322700905","Ozlem",4
126329571,"https://www.airbnb.com/users/show/126329571","Refia",4
5654433,"https://www.airbnb.com/users/show/5654433","Maurizio",4
29315983,"https://www.airbnb.com/users/show/29315983","Derya",4
20369649,"https://www.airbnb.com/users/show/20369649","Bengi",4
438406236,"https://www.airbnb.com/users/show/438406236","Meltem",4
382512946,"https://www.airbnb.com/users/show/382512946","Azad",4
22081466,"https://www.airbnb.com/users/show/22081466","Ipek",4
38991803,"https://www.airbnb.com/users/show/38991803","Kaan",4
465673640,"https://www.airbnb.com/users/show/465673640","Gülşah",4
148249391,"https://www.airbnb.com/users/show/148249391","Daphne Tansu",4
289949651,"https://www.airbnb.com/users/show/289949651","Cesur",4
176511630,"https://www.airbnb.com/users/show/176511630","Sedat",4
20844601,"https://www.airbnb.com/users/show/20844601","Yusuf",4
23028876,"https://www.airbnb.com/users/show/23028876","Aydın",4
155927925,"https://www.airbnb.com/users/show/155927925","Zeliha",4
45455859,"https://www.airbnb.com/users/show/45455859","Mustafa",4
398806108,"https://www.airbnb.com/users/show/398806108","Dolunay",4
31730435,"https://www.airbnb.com/users/show/31730435","Banu",4
6317678,"https://www.airbnb.com/users/show/6317678","Sevcan",4
114166975,"https://www.airbnb.com/users/show/114166975","Gokhan",4
30042570,"https://www.airbnb.com/users/show/30042570","Aslan & Nelly",4
97730258,"https://www.airbnb.com/users/show/97730258","Zain",4
1186560,"https://www.airbnb.com/users/show/1186560","Ramiz",4
322326525,"https://www.airbnb.com/users/show/322326525","Orhan",4
212950943,"https://www.airbnb.com/users/show/212950943","Batuhan",4
444185394,"https://www.airbnb.com/users/show/444185394","Ahmet Furkan",4
4844836,"https://www.airbnb.com/users/show/4844836","Serhat",4
37189090,"https://www.airbnb.com/users/show/37189090","Selçuk",4
533228,"https://www.airbnb.com/users/show/533228","Mert",4
13599084,"https://www.airbnb.com/users/show/13599084","Sinan",4
23018207,"https://www.airbnb.com/users/show/23018207","Ramazan",4
284446696,"https://www.airbnb.com/users/show/284446696","Serkan",4
436416081,"https://www.airbnb.com/users/show/436416081","Saba",4
110013636,"https://www.airbnb.com/users/show/110013636","Deniz",4
6648645,"https://www.airbnb.com/users/show/6648645","Azim",4
23736285,"https://www.airbnb.com/users/show/23736285","Bilge",4
405932972,"https://www.airbnb.com/users/show/405932972","Aylin",4
380420088,"https://www.airbnb.com/users/show/380420088","Hakki",4
222187348,"https://www.airbnb.com/users/show/222187348","Melike",4
35714610,"https://www.airbnb.com/users/show/35714610","Yavuz",4
447177455,"https://www.airbnb.com/users/show/447177455","Azad Homes",4
351479693,"https://www.airbnb.com/users/show/351479693","Yeliz",4
144283986,"https://www.airbnb.com/users/show/144283986","Yigit",4
102155957,"https://www.airbnb.com/users/show/102155957","Emre",4
3157271,"https://www.airbnb.com/users/show/3157271","Volkan",4
89349890,"https://www.airbnb.com/users/show/89349890","Levent",4
218851,"https://www.airbnb.com/users/show/218851","Mermer",4
50373045,"https://www.airbnb.com/users/show/50373045","Ege",4
219041289,"https://www.airbnb.com/users/show/219041289","Ali",4
198157135,"https://www.airbnb.com/users/show/198157135","Erdal",4
72192521,"https://www.airbnb.com/users/show/72192521","Michael",4
2737326,"https://www.airbnb.com/users/show/2737326","Burça",4
310961406,"https://www.airbnb.com/users/show/310961406","Gürcan",4
13306236,"https://www.airbnb.com/users/show/13306236","Efecan",4
22965615,"https://www.airbnb.com/users/show/22965615","Zübeyde",4
33686877,"https://www.airbnb.com/users/show/33686877","Mehmet Ali",4
458404057,"https://www.airbnb.com/users/show/458404057","Nilsu",4
386321015,"https://www.airbnb.com/users/show/386321015","Hasan",4
193874094,"https://www.airbnb.com/users/show/193874094","Merve",4
348566168,"https://www.airbnb.com/users/show/348566168","Mahmud",4
48833946,"https://www.airbnb.com/users/show/48833946","Aslan",4
224534185,"https://www.airbnb.com/users/show/224534185","Güngör",4
192856139,"https://www.airbnb.com/users/show/192856139","Alev",4
401499692,"https://www.airbnb.com/users/show/401499692","Duygu",4
53442374,"https://www.airbnb.com/users/show/53442374","Efe",4
219085747,"https://www.airbnb.com/users/show/219085747","Fatma Zekiye",4
406038359,"https://www.airbnb.com/users/show/406038359","Murat",4
187248999,"https://www.airbnb.com/users/show/187248999","Ck",4
251925632,"https://www.airbnb.com/users/show/251925632","Tolga",4
370094619,"https://www.airbnb.com/users/show/370094619","Enzo",4
52297799,"https://www.airbnb.com/users/show/52297799","Nasibe",4
87905773,"https://www.airbnb.com/users/show/87905773","Ruhi Durmuş",4
188196687,"https://www.airbnb.com/users/show/188196687","Ali Can",4
145947650,"https://www.airbnb.com/users/show/145947650","Nil",4
218464993,"https://www.airbnb.com/users/show/218464993","Burak",4
409392076,"https://www.airbnb.com/users/show/409392076","Hakan",4
438710133,"https://www.airbnb.com/users/show/438710133","Kadir Uğur",4
148393842,"https://www.airbnb.com/users/show/148393842","Muro",4
218897259,"https://www.airbnb.com/users/show/218897259","Nadiia",4
362563836,"https://www.airbnb.com/users/show/362563836","Emine",4
463397154,"https://www.airbnb.com/users/show/463397154","Liubov",4
43831336,"https://www.airbnb.com/users/show/43831336","Bora",4
23745412,"https://www.airbnb.com/users/show/23745412","Şükrü",4
1240900,"https://www.airbnb.com/users/show/1240900","Alberto",4
200731886,"https://www.airbnb.com/users/show/200731886","Yasar",4
377116047,"https://www.airbnb.com/users/show/377116047","Osmann",4
394651643,"https://www.airbnb.com/users/show/394651643","Zehra",4
52781347,"https://www.airbnb.com/users/show/52781347","Yusuf",4
61061847,"https://www.airbnb.com/users/show/61061847","Hayrullah Selami",4
45926770,"https://www.airbnb.com/users/show/45926770","Kaan",4
42256651,"https://www.airbnb.com/users/show/42256651","Cihan",4
330426351,"https://www.airbnb.com/users/show/330426351","Mehmet",4
229311811,"https://www.airbnb.com/users/show/229311811","Ace",4
357953499,"https://www.airbnb.com/users/show/357953499","Cuma",4
119447491,"https://www.airbnb.com/users/show/119447491","Jasmine",4
172469903,"https://www.airbnb.com/users/show/172469903","Hakan",4
379967946,"https://www.airbnb.com/users/show/379967946","Mehmet",4
172309900,"https://www.airbnb.com/users/show/172309900","Tahsin",4
332633803,"https://www.airbnb.com/users/show/332633803","Gizem",4
242750502,"https://www.airbnb.com/users/show/242750502","Gizem",4
265036948,"https://www.airbnb.com/users/show/265036948","Batuhan",4
364671554,"https://www.airbnb.com/users/show/364671554","Levent",4
19951890,"https://www.airbnb.com/users/show/19951890","Sinan",4
51672581,"https://www.airbnb.com/users/show/51672581","Seyma",4
24787952,"https://www.airbnb.com/users/show/24787952","Onur Salih",4
68311714,"https://www.airbnb.com/users/show/68311714","Doğukan",4
100032740,"https://www.airbnb.com/users/show/100032740","Alper",4
363428431,"https://www.airbnb.com/users/show/363428431","Mustafa",4
49996616,"https://www.airbnb.com/users/show/49996616","Berfin",4
277325602,"https://www.airbnb.com/users/show/277325602","Oğuzhan",4
50520593,"https://www.airbnb.com/users/show/50520593","Elif",4
83487182,"https://www.airbnb.com/users/show/83487182","Hilaneh",4
302358155,"https://www.airbnb.com/users/show/302358155","Musa",4
77232218,"https://www.airbnb.com/users/show/77232218","Cuneyt",4
12094732,"https://www.airbnb.com/users/show/12094732","Deniz",4
473610046,"https://www.airbnb.com/users/show/473610046","Anita",4
428619573,"https://www.airbnb.com/users/show/428619573","Emre",4
37642796,"https://www.airbnb.com/users/show/37642796","Can",4
105477464,"https://www.airbnb.com/users/show/105477464","Mert",4
288478467,"https://www.airbnb.com/users/show/288478467","Emir",4
19740390,"https://www.airbnb.com/users/show/19740390","Okan",4
278562935,"https://www.airbnb.com/users/show/278562935","Sila-Deniz-Serpil",4
178928,"https://www.airbnb.com/users/show/178928","Ulli",4
333087931,"https://www.airbnb.com/users/show/333087931","Aaron",4
2836764,"https://www.airbnb.com/users/show/2836764","Cerith",4
