"host_id","host_url","host_name","num_of_dirty_reviews"
181064753,"https://www.airbnb.com/users/show/181064753","Ferhat",1
186101841,"https://www.airbnb.com/users/show/186101841","Gulfem",1
186778978,"https://www.airbnb.com/users/show/186778978","Serhat",1
187334045,"https://www.airbnb.com/users/show/187334045","Ali",1
188196687,"https://www.airbnb.com/users/show/188196687","Ali Can",1
189767857,"https://www.airbnb.com/users/show/189767857","Nurettin Muhlis",1
190710196,"https://www.airbnb.com/users/show/190710196","Sadaf",1
201871426,"https://www.airbnb.com/users/show/201871426","Cem",1
205321674,"https://www.airbnb.com/users/show/205321674","Mehmet",1
205503131,"https://www.airbnb.com/users/show/205503131","Okan",1
206952785,"https://www.airbnb.com/users/show/206952785","Abdelrahman",1
208184830,"https://www.airbnb.com/users/show/208184830","Senem",1
211277594,"https://www.airbnb.com/users/show/211277594","Mona",1
211715557,"https://www.airbnb.com/users/show/211715557","Anil",1
213664097,"https://www.airbnb.com/users/show/213664097","Dalmar",1
215333325,"https://www.airbnb.com/users/show/215333325","Doğukan",1
221590082,"https://www.airbnb.com/users/show/221590082","Dursun",1
221653026,"https://www.airbnb.com/users/show/221653026","Taner",1
222498637,"https://www.airbnb.com/users/show/222498637","Laçin",1
224698906,"https://www.airbnb.com/users/show/224698906","Sabahattin",1
226828538,"https://www.airbnb.com/users/show/226828538","Amr",1
227792101,"https://www.airbnb.com/users/show/227792101","Aslan Residence Beyoğlu",1
229531437,"https://www.airbnb.com/users/show/229531437","Ebru",1
229908014,"https://www.airbnb.com/users/show/229908014","Ayşegül",1
231899978,"https://www.airbnb.com/users/show/231899978","Emir",1
233783567,"https://www.airbnb.com/users/show/233783567","Enis",1
233892684,"https://www.airbnb.com/users/show/233892684","Aslıhan",1
235767883,"https://www.airbnb.com/users/show/235767883","Selcan",1
235848349,"https://www.airbnb.com/users/show/235848349","Gamze & Can",1
235957065,"https://www.airbnb.com/users/show/235957065","Sheyda",1
236158185,"https://www.airbnb.com/users/show/236158185","Erkan",1
237318267,"https://www.airbnb.com/users/show/237318267","Hakan",1
237748862,"https://www.airbnb.com/users/show/237748862","Ahmet",1
238798407,"https://www.airbnb.com/users/show/238798407","Farid",1
241476080,"https://www.airbnb.com/users/show/241476080","Ali",1
242867910,"https://www.airbnb.com/users/show/242867910","Doğuş",1
245041122,"https://www.airbnb.com/users/show/245041122","Bahadır",1
245267403,"https://www.airbnb.com/users/show/245267403","Volkan",1
